"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","protocol","priority","is_base_page","contentEncoding","jpeg_scan_count","score_progressive_jpeg",
"93.184.216.180","373","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.3044.js?utv=201810191721","-1","-1","200","-1","","4008","72","53","","181105_V0_Y","-1","116","-1","100","1296000","15163","10105","-1","GET","3697","3697","155","0.65","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10094","/utag/samsung/main/prod/utag.3044.js?utv=201810191721","100","","Edgecast","10478","10105","10221","10221","10478","257","10105","10478","373","66","67","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"93.184.216.180","372","","","-1","-1","Script","3","-1","-1","text/javascript","0","1","","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.3051.js?utv=201810250506","-1","-1","200","-1","","2810","72","53","","181105_V0_Y","-1","116","-1","100","1296000","7192","10106","-1","GET","2494","2494","155","0.66","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","10095","/utag/samsung/main/prod/utag.3051.js?utv=201810250506","100","","Edgecast","10478","10106","10222","10222","10478","256","10106","10478","372","67","68","1","0","max-age=1296000","Tue, 20 Nov 2018 01:09:34 GMT","h2","high","","gzip","","",
"23.63.194.149","1178","","","-1","-1","Image","3","-1","-1","image/jp2","","1","","-1","-1","https://image-us.samsung.com/SamsungUS/homepage/november_2018/110218/MB-HP-KV-110218-v4.jpg?$cm-g-fb-full-bleed-img-mobile-jpg$","-1","-1","200","-1","","106599","2","576","","181105_V0_Y","-1","73","-1","100","10225","106216","10449","-1","GET","106216","","12386","0.68","-1","-1","image-us.samsung.com","100","-1","https://www.samsung.com/us/smg/etc/designs/samsung/global/global_bottom_clientlib.3d20f608c033621391b049dfdedfba8a.js","3","10447","/SamsungUS/homepage/november_2018/110218/MB-HP-KV-110218-v4.jpg?$cm-g-fb-full-bleed-img-mobile-jpg$","50","","Akamai","11627","10449","10522","10522","11627","1105","10449","11627","1178","68","69","1","0","private, no-transform, max-age=10225","Mon, 05 Nov 2018 04:00:00 GMT","h2","low","","","","",
"23.63.194.149","228","","","-1","-1","Image","3","-1","-1","image/jp2","","1","","-1","-1","https://image-us.samsung.com/SamsungUS/homepage/november_2018/110218/MB-HP-110218-v3.jpg?$cm-g-fb-full-bleed-img-mobile-jpg$","-1","-1","200","-1","","64934","2","88","","181105_V0_Y","-1","73","-1","100","10356","64636","10451","-1","GET","64636","","12386","0.69","-1","-1","image-us.samsung.com","100","-1","https://www.samsung.com/us/smg/etc/designs/samsung/global/global_bottom_clientlib.3d20f608c033621391b049dfdedfba8a.js","3","10450","/SamsungUS/homepage/november_2018/110218/MB-HP-110218-v3.jpg?$cm-g-fb-full-bleed-img-mobile-jpg$","50","","Akamai","10679","10451","10524","10524","10679","155","10451","10679","228","69","70","1","0","private, no-transform, max-age=10356","Mon, 05 Nov 2018 04:02:11 GMT","h2","low","","","","",
"130.248.148.108","1068","","","-1","-1","XHR","3","10015","10557","application/json;charset=UTF-8","0","1","","100","10228","https://samsungus.tt.omtrdc.net/m2/samsungus/mbox/json?mbox=target-global-mbox&mboxSession=6c3d34126dc04df99441a473747c4829&mboxPC=&mboxPage=3a915f668e2940c68055bb5536017903&mboxRid=86c7a36ac74f451faed90155c411372f&mboxVersion=1.5.0&mboxCount=1&mboxTime=1541362167859&mboxHost=www.samsung.com&mboxURL=https%3A%2F%2Fwww.samsung.com%2Fus%2F&mboxReferrer=&browserHeight=603&browserWidth=375&browserTimeOffset=-300&screenHeight=667&screenWidth=375&colorDepth=32&devicePixelRatio=2&screenOrientation=portrait&webGLRenderer=Apple%20A8%20GPU&mboxMCSDID=63CC6F2FA3A8FB45-6FF4A336D39B5FDE&vst.trk=nmetrics.samsung.com&vst.trks=smetrics.samsung.com","103","10228","200","329","","3560","141","630","","181105_V0_Y","10118","148","10120","-1","","19218","10558","108","GET","3299","3299","14829","0.35","-1","-1","samsungus.tt.omtrdc.net","100","-1","https://www.samsung.com/us/","9","10013","/m2/samsungus/mbox/json?mbox=target-global-mbox&mboxSession=6c3d34126dc04df99441a473747c4829&mboxPC=&mboxPage=3a915f668e2940c68055bb5536017903&mboxRid=86c7a36ac74f451faed90155c411372f&mboxVersion=1.5.0&mboxCount=1&mboxTime=1541362167859&mboxHost=www.samsung.com&mboxURL=https%3A%2F%2Fwww.samsung.com%2Fus%2F&mboxReferrer=&browserHeight=603&browserWidth=375&browserTimeOffset=-300&screenHeight=667&screenWidth=375&colorDepth=32&devicePixelRatio=2&screenOrientation=portrait&webGLRenderer=Apple%20A8%20GPU&mboxMCSDID=63CC6F2FA3A8FB45-6FF4A336D39B5FDE&vst.trk=nmetrics.samsung.com&vst.trks=smetrics.samsung.com","-1","","","11626","10558","10706","10706","11626","920","10015","11626","1608","70","71","1","0","no-cache","","h2","medium","","gzip","","",
"34.193.151.172","1724","","","-1","-1","Document","3","10331","10597","text/html","0","1","","100","10426","https://samsungelectronicsamericainc.demdex.net/dest5.html?d_nsid=0#https%3A%2F%2Fwww.samsung.com%2Fus%2F","32","10426","200","171","","3148","3","403","","181105_V0_Y","10363","86","10364","-1","","6934","10597","62","GET","2766","2766","33543","0.67","-1","-1","samsungelectronicsamericainc.demdex.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.sync.js","11","10329","/dest5.html?d_nsid=0","-1","","","12321","10597","10683","10683","12321","1638","10331","12321","1989","71","72","1","0","max-age=21600","Thu, 01 Jan 1970 00:00:00 GMT","http/1.1","high","","gzip","","",
"216.104.218.41","827","","","-1","-1","Script","3","-1","-1","application/x-javascript","","1","","-1","-1","https://smetrics.samsung.com/b/ss/sssamsungnewus/10/JS-2.9.0/s05691241631928?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A9%3A35%200%20300&d.&nsid=0&jsonv=1&.d&sdid=63CC6F2FA3A8FB45-6FF4A336D39B5FDE&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&pageName=www.samsung.com%2Fus&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&ch=home&server=www.samsung.com&aamb=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&v1=en&c14=https%3A%2F%2Fwww.samsung.com%2Fus%2F&v17=www.samsung.com%2Fus&c22=homepage&c24=New&c25=logged%20out&c44=consumer&v46=false&v52=D%3Dc22&c57=D%3Dv46&v59=Typed%2FBookmarked&v62=prospect&c66=D%3Ds_vi&v66=D%3Dc25&v72=Typed%2FBookmarked&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&AQE=1","-1","-1","200","-1","","652","22","2324","","181105_V0_Y","-1","67","-1","-1","","118","11065","-1","GET","118","","4641","0.71","-1","-1","smetrics.samsung.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.547.js?utv=201810252257","7","11064","/b/ss/sssamsungnewus/10/JS-2.9.0/s05691241631928?AQB=1&ndh=1&pf=1&callback=s_c_il[1].doPostbacks&et=1&t=4%2F10%2F2018%2020%3A9%3A35%200%20300&d.&nsid=0&jsonv=1&.d&sdid=63CC6F2FA3A8FB45-6FF4A336D39B5FDE&mid=86968636001683546940869163421194511238&aamlh=7&ce=UTF-8&ns=samsung&pageName=www.samsung.com%2Fus&g=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cc=USD&ch=home&server=www.samsung.com&aamb=j8Odv6LonN4r3an7LhD3WZrU1bUpAkFkkiY1ncBR96t2PTI&v1=en&c14=https%3A%2F%2Fwww.samsung.com%2Fus%2F&v17=www.samsung.com%2Fus&c22=homepage&c24=New&c25=logged%20out&c44=consumer&v46=false&v52=D%3Dc22&c57=D%3Dv46&v59=Typed%2FBookmarked&v62=prospect&c66=D%3Ds_vi&v66=D%3Dc25&v72=Typed%2FBookmarked&s=375x667&c=32&j=1.6&v=N&k=Y&bw=375&bh=603&mcorgid=48855C6655783A647F000101%40AdobeOrg&AQE=1","-1","","","11892","11065","11132","11132","11892","760","11065","11892","827","72","73","1","0","no-cache, no-store, max-age=0, no-transform, private","Sun, 04 Nov 2018 01:09:35 GMT","http/1.1","high","","","","",
"143.204.142.5","750","","","-1","-1","Script","3","10742","11141","text/javascript","0","1","","100","10835","https://samsungscript.beusable.net/rum.v1.0.0.min.js","51","10835","200","306","","32171","4","178","","181105_V0_Y","10793","67","10795","100","0","122085","11142","40","GET","31904","31904","188","0.70","-1","-1","samsungscript.beusable.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.sync.js","10","10740","/rum.v1.0.0.min.js","0","","Amazon CloudFront","11892","11142","11209","11209","11892","683","10742","11892","1147","73","74","1","0","","","h2","high","","gzip","","",
"157.240.18.19","531","","","-1","-1","Script","3","11095","11362","application/x-javascript; charset=utf-8","0","1","","100","11137","https://connect.facebook.net/en_US/fbevents.js","19","11137","200","225","","24085","72","174","","181105_V0_Y","11114","28","11114","100","1200","74847","11363","23","GET","23406","23406","130","0.72","-1","-1","connect.facebook.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","12","11087","/en_US/fbevents.js","0","","Facebook","11894","11363","11391","11391","11894","503","11095","11894","798","74","75","1","0","public, max-age=1200","Sat, 01 Jan 2000 00:00:00 GMT","h2","high","","gzip","","",
"34.193.151.172","476","","","-1","-1","Image","3","-1","-1","application/json;charset=utf-8","","1","","-1","-1","https://samsungelectronicsamericainc.demdex.net/event%20?d_cid_ic=my_samus_crm%01%011&d_cid_ic=AdobeCampaignID%01%011&d_sid=9317884","-1","-1","200","-1","","695","70","465","","181105_V0_Y","-1","67","-1","-1","","209","11417","-1","GET","209","","331","0.87","-1","-1","samsungelectronicsamericainc.demdex.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","11","11412","/event%20?d_cid_ic=my_samus_crm%01%011&d_cid_ic=AdobeCampaignID%01%011&d_sid=9317884","-1","","","11893","11417","11484","11484","11893","409","11417","11893","476","75","76","1","0","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","Thu, 01 Jan 1970 00:00:00 GMT","http/1.1","low","","","","",
"173.194.223.149","1067","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=296921854392.71545?","-1","-1","200","-1","","1014","72","97","","181105_V0_Y","-1","88","-1","100","","457","11452","-1","GET","343","343","155","0.81","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","23","11295","/activityi;src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=296921854392.71545","-1","","Google","12519","11452","11540","11540","12519","979","11452","12519","1067","76","77","1","0","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"74.125.198.154","860","","","-1","-1","Script","3","11136","11459","text/javascript; charset=UTF-8","0","1","","100","11198","https://www.googleadservices.com/pagead/conversion_async.js","11","11198","200","261","","9394","72","182","","181105_V0_Y","11147","116","11148","100","3600","23404","11459","50","GET","8776","8776","130","0.75","-1","-1","www.googleadservices.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","14","11131","/pagead/conversion_async.js","50","","Google","12319","11459","11575","11575","12319","744","11136","12319","1182","77","78","1","0","private, max-age=3600","Mon, 05 Nov 2018 01:09:36 GMT","h2","high","","gzip","","",
"","950","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_ref=&dtmc_loc=https%3A//www.samsung.com/us/&dtm_user_token=","-1","-1","302","-1","","824","27","0","","181105_V0_Y","-1","950","-1","-1","","0","11467","-1","GET","0","","175","0.88","-1","-1","login.dotomi.com","-1","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2562.js?utv=201807101736","-1","11467","/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_ref=&dtmc_loc=https%3A//www.samsung.com/us/&dtm_user_token=","-1","","","12417","11467","12417","12417","12417","0","11467","12417","950","78","79","1","0","no-cache, private, max-age=0, no-store","0","","","","","","",
"204.79.197.200","772","","","-1","-1","Script","3","11145","11470","application/javascript","0","1","","100","11237","https://bat.bing.com/bat.js","67","11237","200","233","","7707","72","160","","181105_V0_Y","11212","109","11213","0","1800","22884","11471","24","GET","7033","7033","130","0.76","-1","-1","bat.bing.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","13","11139","/bat.js","0","","","12243","11471","11580","11580","12243","663","11145","12243","1096","79","80","1","0","private,max-age=1800","","h2","high","","gzip","","",
"173.194.223.149","975","","","-1","-1","Document","3","11195","11512","text/html; charset=UTF-8","0","1","","100","11317","https://1782317.fls.doubleclick.net/activityi;src=1782317;type=dreamlu;cat=samsu0;ord=7640798587257.914?","69","11317","200","195","","991","72","261","","181105_V0_Y","11264","88","11267","100","","414","11513","50","GET","320","320","155","0.77","-1","-1","1782317.fls.doubleclick.net","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","23","11193","/activityi;src=1782317;type=dreamlu;cat=samsu0;ord=7640798587257.914","-1","","Google","12488","11513","11601","11601","12488","887","11195","12488","1289","80","81","1","0","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","h2","high","","gzip","","",
"93.184.216.180","771","","","-1","-1","Script","3","-1","-1","text/javascript","","1","","-1","-1","https://tags.tiqcdn.com/utag/tiqapp/utag.v.js?a=samsung/main/201810302202&cb=1541380176332","-1","-1","200","-1","","262","72","63","","181105_V0_Y","-1","29","-1","100","600","2","11594","-1","GET","2","","155","0.90","-1","-1","tags.tiqcdn.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","2","11590","/utag/tiqapp/utag.v.js?a=samsung/main/201810302202&cb=1541380176332","0","","Edgecast","12365","11594","11623","11623","12365","742","11594","12365","771","81","82","1","0","max-age=600","Mon, 05 Nov 2018 01:19:36 GMT","h2","high","","","","",
"52.84.145.54","734","","","-1","-1","Script","3","11354","11632","application/x-javascript","0","1","","100","11446","https://js.adsrvr.org/up_loader.1.1.0.js","51","11446","200","186","","4391","3","316","","181105_V0_Y","11405","83","11407","100","0","9896","11633","39","GET","3948","3948","1053","0.83","-1","-1","js.adsrvr.org","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2175.js?utv=201709210503","17","11311","/up_loader.1.1.0.js","0","","Amazon CloudFront","12367","11633","11716","11716","12367","651","11354","12367","1010","82","83","1","0","","","http/1.1","high","","gzip","","",
"205.185.216.42","1080","","","-1","-1","Document","3","11248","11633","text/html","","1","","-1","11393","https://servedby.flashtalking.com/container/10230;75043;7784;iframe/?ft_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cachebuster=256353.2489022784","109","11393","200","240","","2298","3","484","","181105_V0_Y","11357","576","11359","100","","1985","11633","34","GET","1985","","1035","0.78","-1","-1","servedby.flashtalking.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1756.js?utv=201705050500","24","11246","/container/10230;75043;7784;iframe/?ft_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&cachebuster=256353.2489022784","-1","","Highwinds","12713","11633","12209","12209","12713","504","11248","12713","1463","83","84","1","0","no-cache, no-store","","http/1.1","high","","","","",
"151.101.184.84","729","","","-1","-1","Script","3","11258","11637","application/javascript","","1","","-1","11419","https://s.pinimg.com/ct/core.js","104","11419","200","218","","1430","4","307","","181105_V0_Y","11362","43","11388","100","7200","1097","11637","31","GET","1097","","1053","0.79","-1","-1","s.pinimg.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1877.js?utv=201705011046","15","11254","/ct/core.js","50","","Cedexis","12366","11637","11680","11680","12366","686","11258","12366","1082","84","85","1","0","max-age=7200","","http/1.1","high","","","","",
"104.20.69.97","726","","","-1","-1","Script","3","11378","11639","application/javascript","0","1","","100","11450","https://samsungus.btttag.com/btt.js","45","11450","200","189","","19620","72","165","","181105_V0_Y","11423","52","11424","100","43200","93964","11640","26","GET","19258","19258","130","0.85","-1","-1","samsungus.btttag.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","16","11332","/btt.js","50","","Cloudflare","12366","11640","11692","11692","12366","674","11378","12366","986","85","86","1","0","public, max-age=43200","Mon, 05 Nov 2018 13:09:36 GMT","h2","high","","gzip","","",
"208.118.62.70","725","","","-1","-1","Script","3","11112","11636","application/x-javascript;charset=ISO-8859-1","0","1","","100","11240","https://www.upsellit.com/launch/samsung.jsp","38","11240","200","396","","8726","3","319","","181105_V0_Y","11150","101","11151","0","86400","29732","11644","89","GET","8144","8144","264","0.73","-1","-1","www.upsellit.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.979.js?utv=201801312302","20","11100","/launch/samsung.jsp","50","","","12369","11644","11745","11745","12369","624","11112","12369","1248","86","87","1","0","","Tue, 06 Nov 2018 01:09:36 GMT","http/1.1","high","","gzip","","",
"104.244.46.48","684","","","-1","-1","Script","3","11266","11684","application/javascript; charset=utf-8","0","1","","100","11442","https://static.ads-twitter.com/uwt.js","98","11442","200","242","","2440","69","167","","181105_V0_Y","11364","93","11392","100","","5147","11684","50","GET","1954","1954","398","0.80","-1","-1","static.ads-twitter.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.1889.js?utv=201705220611","18","11261","/uwt.js","-1","","Fastly","12368","11684","11777","11777","12368","591","11266","12368","1074","87","88","1","0","no-cache","","h2","high","","gzip","","",
"69.147.82.60","675","","","-1","-1","Script","3","11374","11693","application/javascript","0","1","","100","11461","https://s.yimg.com/wi/ytc.js","42","11461","200","232","","5345","72","162","","181105_V0_Y","11416","76","11417","100","0","14954","11694","44","GET","4111","4111","130","0.84","-1","-1","s.yimg.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","19","11324","/wi/ytc.js","0","","Yahoo","12369","11694","11770","11770","12369","599","11374","12369","993","88","89","1","0","","","h2","high","","gzip","","",
"23.196.178.176","645","","","-1","-1","Script","3","11112","11726","application/javascript","0","1","","100","11338","https://cdn.adgrx.com/usegments/1gi3r625P5VNgQbh3iBsH11K0tKvO2T61HDMp3n4Te8=/187.js","103","11338","200","388","","1118","72","359","","181105_V0_Y","11215","233","11218","100","420","1512","11726","120","GET","699","699","130","0.74","-1","-1","cdn.adgrx.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.js","21","11107","/usegments/1gi3r625P5VNgQbh3iBsH11K0tKvO2T61HDMp3n4Te8=/187.js","0","","Akamai","12371","11726","11959","11959","12371","412","11112","12371","1256","89","90","1","0","max-age=420","Mon, 05 Nov 2018 01:16:36 GMT","http/1.1","high","","gzip","","",
"18.233.41.59","1165","43","","-1","100","XHR","3","11409","11764","image/gif","","1","","-1","11493","https://collect.tealiumiq.com/samsung/main/2/i.gif","39","11493","200","271","0","883","141","112722","","181105_V0_Y","11448","1077","11450","-1","","43","11765","43","POST","43","","14829","0.86","-1","-1","collect.tealiumiq.com","100","-1","https://www.samsung.com/us/","26","11396","/samsung/main/2/i.gif","-1","","","12930","11765","12842","12842","12930","88","11409","12930","1518","90","91","1","0","no-transform,private,no-cache,no-store,max-age=0,s-maxage=0","Mon, 05 Nov 2018 01:09:36 GMT","http/1.1","medium","","","","",
"64.233.168.97","479","","","-1","-1","Script","3","11582","12004","application/javascript; charset=UTF-8","0","1","","100","11706","https://www.googletagmanager.com/gtag/js?id=DC-1782317","63","11706","200","298","","32296","3","181","","181105_V0_Y","11645","80","11652","100","900","88281","12005","54","GET","31812","31812","1053","0.89","-1","-1","www.googletagmanager.com","100","-1","https://tags.tiqcdn.com/utag/samsung/main/prod/utag.2992.js?utv=201810302202","22","11560","/gtag/js?id=DC-1782317","0","","Google","12484","12005","12085","12085","12484","399","11582","12484","894","91","92","1","0","private, max-age=900","Mon, 05 Nov 2018 01:09:36 GMT","h2","high","","gzip","","",
"104.78.227.242","460","","","-1","-1","Font","3","-1","-1","text/plain; charset=UTF-8","0","1","","100","-1","https://www.samsung.com/us/smg/etc/designs/samsung/global/global_clientlib/fonts/SamsungSans_Bold-webfont.woff2","-1","-1","200","-1","","24473","2039","1144","","181105_V0_Y","-1","60","-1","100","31536000","24044","12025","-1","GET","24054","24054","","0.91","-1","-1","www.samsung.com","100","-1","https://www.samsung.com/us/","1","11900","/us/smg/etc/designs/samsung/global/global_clientlib/fonts/SamsungSans_Bold-webfont.woff2","100","","Akamai","12485","12025","12085","12085","12485","400","12025","12485","460","92","93","1","0","private, max-age=31536000","Tue, 05 Nov 2019 01:09:36 GMT","h2","medium","","gzip","","",
"157.240.18.19","277","","","-1","-1","Script","3","-1","-1","application/x-javascript; charset=utf-8","0","1","","100","-1","https://connect.facebook.net/signals/config/750510078415232?v=2.8.32&r=stable","-1","-1","200","-1","","41167","25","54","","181105_V0_Y","-1","25","-1","100","1200","171135","12241","-1","GET","39849","39849","14291","0.93","-1","-1","connect.facebook.net","100","-1","https://connect.facebook.net/en_US/fbevents.js","12","12240","/signals/config/750510078415232?v=2.8.32&r=stable","0","","Facebook","12518","12241","12266","12266","12518","252","12241","12518","277","93","94","1","0","public, max-age=1200","Sat, 01 Jan 2000 00:00:00 GMT","h2","high","","gzip","","",
"159.127.42.44","337","","","-1","-1","Document","3","-1","-1","","","1","","-1","-1","https://login.dotomi.com/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_loc=https%3A%2F%2Fwww.samsung.com%2Fus%2F&dtm_user_ip=76.112.208.162&dtm_user_agent=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_4_1+like+Mac+OS+X%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Mobile%2F15G77&dtm_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tcflag=true","-1","-1","204","-1","","449","","1268","","181105_V0_Y","-1","337","-1","-1","","0","12416","-1","GET","0","","","0.88.1","-1","-1","login.dotomi.com","-1","-1","","25","12416","/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=21965&dtm_cmagic=c6945f&dtm_format=5&cli_promo_id=1&dtmc_loc=https%3A%2F%2Fwww.samsung.com%2Fus%2F&dtm_user_ip=76.112.208.162&dtm_user_agent=Mozilla%2F5.0+%28iPhone%3B+CPU+iPhone+OS+11_4_1+like+Mac+OS+X%29+AppleWebKit%2F605.1.15+%28KHTML%2C+like+Gecko%29+Mobile%2F15G77&dtm_referrer=https%3A%2F%2Fwww.samsung.com%2Fus%2F&tcflag=true","-1","","","12753","12416","12753","12753","12753","0","12416","12753","337","94","95","1","0","no-cache, private, max-age=0, no-store","0","http/1.1","high","","","","",
"108.177.10.157","504","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://adservice.google.com/ddm/fls/i/src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=296921854392.71545;_dc_1=1;~oref=https://www.samsung.com/us/","-1","-1","200","-1","","689","","235","","181105_V0_Y","-1","69","-1","100","","194","12713","-1","GET","177","177","","0.95","-1","-1","adservice.google.com","100","-1","","27","12619","/ddm/fls/i/src=1782317;type=unisam17;cat=samsu0;u3=https%3A%2F%2Fwww.samsung.com%2Fus%2F;ord=296921854392.71545;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","13217","12713","12782","12782","13217","435","12713","13217","504","95","96","1","0","private, max-age=0","Mon, 05 Nov 2018 01:09:37 GMT","h2","high","","gzip","","",
"108.177.10.157","426","","","-1","-1","Document","3","12518","12782","text/html; charset=UTF-8","0","1","","100","12601","https://adservice.google.com/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu0;ord=7640798587257.914;_dc_1=1;~oref=https://www.samsung.com/us/","20","12601","200","181","","689","","341","","181105_V0_Y","12538","69","12539","100","","194","12788","62","GET","177","177","","0.94","-1","-1","adservice.google.com","100","-1","","27","12516","/ddm/fls/i/src=1782317;type=dreamlu;cat=samsu0;ord=7640798587257.914;_dc_1=1;~oref=https://www.samsung.com/us/","-1","","Google","13214","12788","12857","12857","13214","357","12518","13214","689","96","97","1","0","private, max-age=0","Mon, 05 Nov 2018 01:09:37 GMT","h2","high","","gzip","","",
